id|sentence
CNXP-opiniao-20201015-9b5d9bce|Atualmente na Veja, Noblat faz críticas contínuas ao presidente Jair Bolsonaro e ao Governo.
CNXP-opiniao-20201015-9b5d9bce|"Na enquete, o jornalista fez o seguinte questionamento:
“Na transmissão do jogo Brasil x Peru, o locutor da TV Brasil mandou um abraço para Bolsonaro."
CNXP-opiniao-20201015-9b5d9bce|"O que você mandaria para ele?”
O resultado mostrou o seguinte:
“Fique mais quatros anos” seria o recado que 82,9% dos participantes diriam para o presidente."
CNXP-opiniao-20201015-9b5d9bce|12,6% diriam “Fora, já” para Bolsonaro, enquanto outros 4,5% não diriam nada.
CNXP-opiniao-20201015-9b5d9bce|A pesquisa registrou mais de 51 mil votos.
CNXP-opiniao-20201015-9b5d9bce|Mais uma vez deu ruim para o jornalista Ricardo Noblat.
CNXP-opiniao-20201014-cf1709ca|Amanhecia o dia aonde o sol chega primeiro.
CNXP-opiniao-20201014-cf1709ca|Enchia-nos, como de costume, de luz, calor e esperanças.
CNXP-opiniao-20201014-cf1709ca|Estava no horário da primeira medicação, que tem que ser administrada ainda em jejum, para que somente cerca de uma hora depois possa lhe ser administrada a primeira das muitas doses de alimentação nasogástrica ao longo do dia.
CNXP-opiniao-20201014-cf1709ca|Como de costume, perguntei-lhe como havia passado a noite.
CNXP-opiniao-20201014-cf1709ca|E ele, como sempre, dizia-me que bem, apesar das dificuldades e cuidados que o seu quadro de saúde inspira.
CNXP-opiniao-20201014-cf1709ca|Assistimos a Santa Missa pela televisão e, enquanto ele dava um cochilo fugaz, aproveitei para tomar o café da manhã, sempre muito breve aos domingos, uma rotina que já caminha para cinco anos.
CNXP-opiniao-20201014-cf1709ca|Retornei ao quarto, vimos um programa de músicas de viola, depois o programa acerca das coisas do campo – coisas simples que ele tanto aprecia e decidimos manter o aparelho ligado por mais uns instantes, para o programa sobre esportes que se iniciava.
CNXP-opiniao-20201014-cf1709ca|Ele dava a entrevista por um desses programas de computador tão em voga nestes tempos de “pandemia” e o jornalista logo se apressou em perguntar como estava sendo a adaptação nesses “novos” tempos.
CNXP-opiniao-20201014-cf1709ca|O jogador comentou que por lá não havia tantos casos quanto cá.
CNXP-opiniao-20201014-cf1709ca|Então, o entrevistador, partindo desse comparativo de casos entre o Brasil e Portugal, concluiu a matéria com um discurso que desqualificava a ação do governo brasileiro no trato com o vírus originário da China.
CNXP-opiniao-20201014-cf1709ca|Quase de imediato, fazendo sinal com a mão para que desligasse o televisor, como se dizendo “Já é o bastante por hoje!”, o meu pai comentou com a tranquilidade habitual: - Não é preciso mentir para dizer inverdades!
CNXP-opiniao-20201014-cf1709ca|E ele, em seus 85 anos de idade, sendo 62 de medicina, mais uma vez, estava certo.
CNXP-opiniao-20201014-cf1709ca|Desde março dizia que o modo de cuidar desse mal estava equivocado, que trancafiar pessoas saudáveis e assintomáticas com grupos de risco serviria apenas para uma explosão de casos, pois, para ele, o vírus já estaria circulando há, pelo menos, uns 3 a 4 meses antes do início deste ano e da data de declaração da grave situação de saúde pública.
CNXP-opiniao-20201014-cf1709ca|E comparar Portugal, cujo território é pouco menor do que o de Pernambuco, onde resido e com uma população, hoje estimada em de 10 milhões de habitantes, ou seja, algo em torno de 21 vezes menor do que a do Brasil [1], um país continental, não é ingenuidade ou incapacidade de associar realidades tão distintas, mas, uma forma escamoteada de dizer inverdades, para convencer os incautos que mantêm ouvidos abertos a tudo, sem a reflexão devida e necessária, ainda que não sejam mentiras explícitas.
CNXP-opiniao-20201014-cf1709ca|Meias verdades são mentiras completas.
CNXP-opiniao-20201014-cf1709ca|E não é preciso dizê-las, basta esconder a verdade.
CNXP-opiniao-20201014-cf1709ca|Neste tempo de acesso a tantas informações, a nossa principal tarefa é refletir acerca de sua veracidade, pois não basta a boa aparência, ela precisa se confirmar se e quando posta à prova, o que pouco se faz nos dias atuais.
CNXP-opiniao-20201014-cf1709ca|Muitos anos atrás, percebendo o gosto consolidado pela leitura, o meu sábio e velho pai me fez conhecer uma frase atribuída a Santo Agostinho, que faço questão de ensinar para os meus alunos, sejam da graduação ou da pós-graduação, para que possam assumir uma postura crítica em seus trabalhos acadêmicos, na vida profissional e na vida em geral, pois, como disse um dos maiores sábios da Igreja: “Ler, sem refletir, é como comer sem digerir!”.
CNXP-opiniao-20201014-cf1709ca|Fica mais esta lição, de quem há 50 anos me ensina a respeito de valores, vida em família e, sobretudo, sobre a vida em sociedade.
CNXP-opiniao-20201014-cf1709ca|E que bom que posso minimamente partilhá-las com vocês, caros leitores, por intermédio deste portal.
CNXP-opiniao-20201014-cf1709ca|Que a leitura destes textos, em sua simplicidade, possa ser de utilidade para vocês.
CNXP-opiniao-20201014-cf1709ca|Cordial abraço, desde o Recife.
CNXP-opiniao-20201014-cf1709ca|Paz e bem!
CNXP-opiniao-20201014-cf1709ca|[1] Dados disponíveis em https://countrymeters.info/pt
CNXP-opiniao-20201002-84ec75ac|Causa-me tremenda angústia quando ouço alguém, das mais distintas camadas da população, dizer que deseja mais presença e ações do Estado para que a sua vida e de seus familiares possa pretensamente melhorar.
CNXP-opiniao-20201002-84ec75ac|Esta relação não é verdadeira, diria até que é bem fácil de ver, mas poucos estão realmente dispostos a enxergar.
CNXP-opiniao-20201002-84ec75ac|Talvez isso seja resultado de anos de um Estado propagandista que, em realidade, mais alardeava intenções e resultados efetivos, do que os entregava.
CNXP-opiniao-20201002-84ec75ac|Pois bem, penso diametralmente o oposto dessas pessoas e direi as razões para tanto, de maneira bastante simples.
CNXP-opiniao-20201002-84ec75ac|Basta um olhar atento para a minha própria história familiar: o meu pai, hoje com 85 anos, médico, formado em um tempo em que não havia Universidade Pública em sua cidade (João Pessoa, 1958), teve que pagar pelo seu curso superior.
CNXP-opiniao-20201002-84ec75ac|Trabalhava e estudava com afinco, pois os seus pais não tinham condições de fazê-lo.
CNXP-opiniao-20201002-84ec75ac|O meu avô paterno era um modesto marceneiro, um empreendedor, prestador de serviços e a minha avó era professora primária, funcionária pública.
CNXP-opiniao-20201002-84ec75ac|Apesar das modestas condições econômicas da família, o meu pai e seus irmãos estudaram, todos se formaram, constituíram família e legaram aos herdeiros valores os quais prezamos e fazemos questão de transmitir de geração em geração.
CNXP-opiniao-20201002-84ec75ac|Sem dúvida, aquele casal humilde e cristão ficou orgulhoso de, com muito esforço, acompanhar a tão desejada ascensão social de seus filhos.
CNXP-opiniao-20201002-84ec75ac|Ou seja, tiveram a certeza de que conseguiram oferecer aos filhos mais do que receberam dos próprios pais.
CNXP-opiniao-20201002-84ec75ac|E creio que este seja o anseio de todos os pais.
CNXP-opiniao-20201002-84ec75ac|E, ainda que possam ser levados a imaginar, isso não resultou de condições especiais.
CNXP-opiniao-20201002-84ec75ac|Pelo contrário, os meios para tanto foram os mais comuns possíveis.
CNXP-opiniao-20201002-84ec75ac|O meu pai e seus irmãos tiveram acesso a escolas primárias de qualidade, o que lhes permitiu alcançar mais à frente a tão sonhada carreira universitária.
CNXP-opiniao-20201002-84ec75ac|Assim, sem terem que dedicar importante fração da renda familiar à educação filial, a planos de saúde e a outras necessidades que deveriam ser providas por meio dos tributos que incidem sobre distintas esferas de nosso viver, como faz boa parte dos brasileiros que ainda insiste em desejar mais presença estatal, os meus avós, embora economicamente desfavorecidos, puderam viver com dignidade, sempre bem vestidos, sem luxo, de certo, mas sempre com alimentos suficientes para suprir a todos, uma preocupação constante para o meu avô, em lembranças de uma infância que não queria ver repetida para os seus.
CNXP-opiniao-20201002-84ec75ac|Quando reflito acerca dos muitos esforços que realizo no cotidiano, associados aos de minha esposa, percebemos, na ponta do lápis, que importante parcela da renda familiar é comprometida mensalmente com a escola das filhas e com o plano de saúde, o qual, em realidade, pouco fazemos uso, mas tomados pelo receio de um dos provedores adoecer e de, desta condição, resultar a dilapidação do mínimo patrimônio duramente construído ao longo de anos de trabalho, em especial a nossa casa, como já testemunhamos ocorrer a outras famílias, nos leva a apertar ainda mais o cinto, em virtude dos reajustes anuais e a manter este compromisso.
CNXP-opiniao-20201002-84ec75ac|"Não sabemos por quanto tempo mais conseguiremos...
De pouco adianta reclamarmos melhores salários, seja na iniciativa privada ou no serviço público."
CNXP-opiniao-20201002-84ec75ac|Ganhamos relativamente bem, mas gastamos com o que deveria ser retribuição necessária pelos recursos que fazemos chegar aos cofres estatais.
CNXP-opiniao-20201002-84ec75ac|Agora, imaginem que condição de vida teríamos, não só do ponto de vista financeiro, mas também emocional, se nos fossem garantidas a educação básica e a assistência à saúde, papel estatal fundamental.
CNXP-opiniao-20201002-84ec75ac|Em breve cálculo, como dizemos aqui no nordeste, em conta de padeiro, dia desses cheguei à conclusão de que uma família de classe média, com dois filhos, desprende valor igual ao de uma habitação com esta educação até o ensino médio.
CNXP-opiniao-20201002-84ec75ac|Ou seja, valor compatível com o da aquisição de uma moradia, da casa própria, sonho de tantas famílias e que pode ser comprometido, não alcançado, porque os pais decidem, por decisão nem sempre fácil, sacrificar tudo o que a conquista deste bem pode significar, para que os filhos possam estudar com um pouco mais de qualidade.
CNXP-opiniao-20201002-84ec75ac|E, infelizmente, nestes dias de pandemia, com aulas em EAD, muitos pais têm se questionado se tal tem valido a pena.
CNXP-opiniao-20201002-84ec75ac|Este será assunto para uma próxima e necessária reflexão.
CNXP-opiniao-20201002-84ec75ac|Em linhas gerais, podemos dizer que, em média, cinquenta por cento do patrimônio dessa família da classe média é permutado por aquilo que é dever estatal prover.
CNXP-opiniao-20201002-84ec75ac|E isso vem ocorrendo em nosso país, sobretudo nas últimas décadas, pois neste período o Estado brasileiro não cumpriu minimamente o que devia.
CNXP-opiniao-20201002-84ec75ac|Pelo contrário, vimos o Estado intervindo e investindo em ações que entendo não caberem, em hipótese alguma, ao Poder Público: marchas por direitos das minorias, carnavais, criação e manutenção de empresas estatais, financiamento de espetáculos de todas as ordens e dos “campeões” de segmentos econômicos, em obras de grandes construtoras no exterior e por aí vai.
CNXP-opiniao-20201002-84ec75ac|Precisamos sim, mudar esta absurda percepção de que cabe ao Estado financiar tudo.
CNXP-opiniao-20201002-84ec75ac|Não podemos jamais nos esquecer do que afirmou, com plena propriedade, a ex-Primeira Ministra inglesa Margareth Thatcher: “Não existe essa coisa de dinheiro público, existe o dinheiro dos pagadores de impostos”.
CNXP-opiniao-20201002-84ec75ac|Em outras palavras: o Estado não gera riqueza, se utiliza de recursos que são retirados do orçamento e do patrimônio das famílias.
CNXP-opiniao-20201002-84ec75ac|E pensar diferente disto, muito mais do que utopia, ou é ignorância ou torpeza de caráter.
CNXP-opiniao-20201002-84ec75ac|Então, faço minhas as palavras de uma estimada amiga: “Como não costumo subestimar a inteligência alheia...”.
CNXP-opiniao-20201001-c594e461|Antes de iniciarmos, importante fazer o seguinte registro: esse texto é uma opinião pessoal.
CNXP-opiniao-20201001-c594e461|Não tenho a menor intenção de ser isento.
CNXP-opiniao-20201001-c594e461|O objetivo aqui é expor a minha insatisfação com a indicação ao Supremo Tribunal Federal (STF).
CNXP-opiniao-20201001-c594e461|Quer algo isento?
CNXP-opiniao-20201001-c594e461|ARTIGOS não são neutros e representam tão somente a opinião do autor.
CNXP-opiniao-20201001-c594e461|Kassio Nunes Marques está cada vez mais próximo da Suprema Corte brasileira.
CNXP-opiniao-20201001-c594e461|Nunca se tratou de 'narrativa da imprensa' ou de qualquer outro termo que tente camuflar a responsabilidade do chefe do Executivo sobre as ações do governo.
CNXP-opiniao-20201001-c594e461|A realidade está posta à mesa.
CNXP-opiniao-20201001-c594e461|Jair Bolsonaro está cada vez mais propenso a tornar o desembargador piauiense um detentor do mais alto cargo no Judiciário.
CNXP-opiniao-20201001-c594e461|No Facebook, o presidente da República já defende o seu indicado.
CNXP-opiniao-20201001-c594e461|Nos comentários das publicações, Bolsonaro responde aos apoiadores que questionam a indicação do sujeito.
CNXP-opiniao-20201001-c594e461|Ele utiliza uma matéria em que o jurista é chamado de 'humanista religioso' e 'perfil conservador'.
CNXP-opiniao-20201001-c594e461|', como se não houvesse nenhum outro jurista no Brasil que pudesse honrar com os compromissos defendidos na campanha eleitoral.
CNXP-opiniao-20201001-c594e461|"Imagem: Reprodução
Sim, Kassio Nunes está cada vez mais próximo do STF."
CNXP-opiniao-20201001-c594e461|Hoje com 48 anos, o 'garantista' poderá ficar na Corte pelos próximos 27 anos, até 2047, se considerarmos a regra atual de aposentadoria compulsória.
CNXP-opiniao-20201001-c594e461|Há quem argumente que a indicação de um nome 'neutro', que não seja tão devoto aos valores do conservadorismo, poderia ajudar na aprovação junto ao Senado Federal.
